owner_age,owner_gender,geo_zone,vehicle_classification,vehicle_age,duration,n_claims,claim_cost,claim_frequency
18,1,3,1,7,0.936986,0,0,0.0
18,1,3,1,8,0.358904,0,0,0.0
18,1,3,1,8,1.378082,0,0,0.0
18,1,3,1,8,0.00274,0,0,0.0
18,1,3,1,9,1.438356,0,0,0.0
18,1,3,1,9,1.109589,0,0,0.0
18,1,3,1,11,1.0,0,0,0.0
18,1,3,1,11,0.386301,0,0,0.0
18,1,3,1,12,0.49589,0,0,0.0
18,1,3,1,14,1.405479,0,0,0.0
18,1,3,1,15,0.260274,0,0,0.0
18,1,3,1,16,1.145205,0,0,0.0
18,1,3,1,18,0.49863,0,0,0.0
18,1,3,1,18,0.50137,0,0,0.0
18,1,3,1,19,0.2,0,0,0.0
18,1,3,2,4,1.427397,0,0,0.0
18,1,3,2,4,0.252055,0,0,0.0
18,1,3,2,5,1.0,0,0,0.0
18,1,3,2,7,0.920548,1,12500,1.0863094591482465
18,1,3,2,9,1.810959,0,0,0.0
18,1,3,2,9,0.972603,0,0,0.0
18,1,3,2,10,0.068493,0,0,0.0
18,1,3,2,11,0.493151,0,0,0.0
18,1,3,2,11,1.0,0,0,0.0
18,1,3,2,13,0.216438,0,0,0.0
18,1,3,2,13,2.00274,0,0,0.0
18,1,3,2,13,1.158904,0,0,0.0
18,1,3,2,14,0.50411,0,0,0.0
18,1,3,2,14,0.835616,0,0,0.0
18,1,3,2,15,0.983562,0,0,0.0
18,1,3,2,15,0.589041,0,0,0.0
18,1,3,2,16,0.49863,0,0,0.0
18,1,3,2,16,0.99726,0,0,0.0
18,1,3,3,3,1.816438,0,0,0.0
18,1,3,3,4,0.210959,0,0,0.0
18,1,3,3,4,0.027397,0,0,0.0
18,1,3,3,5,0.775342,0,0,0.0
18,1,3,3,5,2.005479,0,0,0.0
18,1,3,3,5,0.134247,0,0,0.0
18,1,3,3,6,1.687671,0,0,0.0
18,1,3,3,6,0.378082,0,0,0.0
18,1,3,3,6,0.238356,0,0,0.0
18,1,3,3,7,0.649315,0,0,0.0
18,1,3,3,8,2.035616,0,0,0.0
18,1,3,3,8,0.528767,0,0,0.0
18,1,3,3,8,0.556164,0,0,0.0
18,1,3,3,9,3.920548,0,0,0.0
18,1,3,3,10,0.178082,0,0,0.0
18,1,3,3,11,0.279452,0,0,0.0
18,1,3,3,14,0.043836,0,0,0.0
18,1,3,3,17,0.920548,0,0,0.0
18,1,3,3,17,0.156164,0,0,0.0
18,1,3,5,11,0.008219,0,0,0.0
18,1,3,5,15,0.016438,0,0,0.0
18,1,3,6,6,0.931507,0,0,0.0
18,1,3,6,7,0.172603,0,0,0.0
18,1,3,6,11,0.838356,0,0,0.0
18,1,3,7,5,0.024658,0,0,0.0
18,1,3,7,8,0.128767,0,0,0.0
18,1,4,1,1,0.391781,0,0,0.0
18,1,4,1,1,0.49589,0,0,0.0
18,1,4,1,1,0.50411,0,0,0.0
18,1,4,1,2,2.123288,0,0,0.0
18,1,4,1,2,1.260274,0,0,0.0
18,1,4,1,3,1.652055,0,0,0.0
18,1,4,1,3,3.430137,0,0,0.0
18,1,4,1,3,1.115068,0,0,0.0
18,1,4,1,4,1.975342,0,0,0.0
18,1,4,1,4,2.0,0,0,0.0
18,1,4,1,4,0.515068,0,0,0.0
18,1,4,1,4,0.405479,0,0,0.0
18,1,4,1,5,2.452055,0,0,0.0
18,1,4,1,5,0.876712,0,0,0.0
18,1,4,1,5,1.005479,0,0,0.0
18,1,4,1,6,3.40274,0,0,0.0
18,1,4,1,6,0.50411,0,0,0.0
18,1,4,1,7,2.260274,0,0,0.0
18,1,4,1,7,6.139726,1,770,0.16287371781737492
18,1,4,1,7,0.893151,0,0,0.0
18,1,4,1,8,8.071233,0,0,0.0
18,1,4,1,8,3.964384,0,0,0.0
18,1,4,1,9,3.816438,1,438,0.2620244322061566
18,1,4,1,9,3.375342,0,0,0.0
18,1,4,1,9,0.542466,0,0,0.0
18,1,4,1,10,2.572603,0,0,0.0
18,1,4,1,10,1.0,0,0,0.0
18,1,4,1,10,0.931507,0,0,0.0
18,1,4,1,11,4.057534,0,0,0.0
18,1,4,1,11,0.750685,1,8000,1.3321166667776763
18,1,4,1,11,0.40274,0,0,0.0
18,1,4,1,12,1.191781,0,0,0.0
18,1,4,1,12,4.545205,1,3787,0.2200120786631186
18,1,4,1,12,0.043836,0,0,0.0
18,1,4,1,13,3.810959,0,0,0.0
18,1,4,1,13,1.753425,0,0,0.0
18,1,4,1,13,0.493151,0,0,0.0
18,1,4,1,14,2.550685,0,0,0.0
18,1,4,1,14,0.931507,0,0,0.0
18,1,4,1,15,1.408219,0,0,0.0
18,1,4,1,16,2.753425,0,0,0.0
18,1,4,1,16,1.49863,0,0,0.0
18,1,4,1,17,0.964384,0,0,0.0
18,1,4,1,17,3.005479,0,0,0.0
18,1,4,1,18,1.421918,0,0,0.0
18,1,4,1,18,1.0,0,0,0.0
18,1,4,1,18,0.147945,0,0,0.0
18,1,4,1,19,1.854795,0,0,0.0
18,1,4,1,25,0.134247,0,0,0.0
18,1,4,1,44,1.0,0,0,0.0
18,1,4,2,0,0.049315,0,0,0.0
18,1,4,2,1,0.945205,0,0,0.0
18,1,4,2,4,0.391781,0,0,0.0
18,1,4,2,5,0.479452,0,0,0.0
18,1,4,2,5,1.117808,0,0,0.0
18,1,4,2,6,0.816438,0,0,0.0
18,1,4,2,7,0.942466,0,0,0.0
18,1,4,2,7,0.49863,0,0,0.0
18,1,4,2,8,3.70137,0,0,0.0
18,1,4,2,8,3.556164,0,0,0.0
18,1,4,2,8,0.567123,0,0,0.0
18,1,4,2,8,0.542466,0,0,0.0
18,1,4,2,9,3.210959,0,0,0.0
18,1,4,2,9,0.926027,0,0,0.0
18,1,4,2,9,0.49863,0,0,0.0
18,1,4,2,9,0.50137,0,0,0.0
18,1,4,2,10,4.216438,0,0,0.0
18,1,4,2,10,3.912329,0,0,0.0
18,1,4,2,10,0.69863,0,0,0.0
18,1,4,2,11,3.747945,1,4000,0.26681288012497517
18,1,4,2,11,5.539726,0,0,0.0
18,1,4,2,11,0.619178,0,0,0.0
18,1,4,2,12,5.558904,0,0,0.0
18,1,4,2,12,5.89589,0,0,0.0
18,1,4,2,12,1.816438,0,0,0.0
18,1,4,2,13,9.413699,0,0,0.0
18,1,4,2,13,3.19726,1,2880,0.31276780743511634
18,1,4,2,13,0.257534,0,0,0.0
18,1,4,2,14,0.731507,0,0,0.0
18,1,4,2,14,1.49863,0,0,0.0
18,1,4,2,14,0.326027,0,0,0.0
18,1,4,2,15,2.452055,0,0,0.0
18,1,4,2,15,2.0,0,0,0.0
18,1,4,2,15,0.4,0,0,0.0
18,1,4,2,16,1.268493,0,0,0.0
18,1,4,2,16,1.50411,0,0,0.0
18,1,4,2,17,0.717808,0,0,0.0
18,1,4,2,18,0.068493,0,0,0.0
18,1,4,2,19,0.249315,0,0,0.0
18,1,4,2,19,0.975342,0,0,0.0
18,1,4,2,21,1.0,0,0,0.0
18,1,4,3,1,1.610959,0,0,0.0
18,1,4,3,1,0.50137,0,0,0.0
18,1,4,3,1,0.008219,0,0,0.0
18,1,4,3,1,0.613699,0,0,0.0
18,1,4,3,3,2.331507,0,0,0.0
18,1,4,3,3,1.813699,0,0,0.0
18,1,4,3,3,0.860274,0,0,0.0
18,1,4,3,4,2.693151,2,35153,0.7426245316359907
18,1,4,3,4,1.983562,0,0,0.0
18,1,4,3,5,2.887671,0,0,0.0
18,1,4,3,5,3.70411,0,0,0.0
18,1,4,3,5,2.19726,1,19520,0.45511227619853817
18,1,4,3,6,4.824658,0,0,0.0
18,1,4,3,6,1.80274,1,10435,0.5547111618979997
18,1,4,3,6,0.476712,0,0,0.0
18,1,4,3,7,4.556164,0,0,0.0
18,1,4,3,7,4.512329,0,0,0.0
18,1,4,3,7,0.923288,0,0,0.0
18,1,4,3,8,5.39726,0,0,0.0
18,1,4,3,8,4.945205,0,0,0.0
18,1,4,3,8,0.863014,0,0,0.0
18,1,4,3,9,5.284932,0,0,0.0
18,1,4,3,9,1.49863,0,0,0.0
18,1,4,3,9,0.671233,0,0,0.0
18,1,4,3,10,2.235616,0,0,0.0
18,1,4,3,10,1.457534,0,0,0.0
18,1,4,3,11,0.315068,0,0,0.0
18,1,4,3,11,2.249315,0,0,0.0
18,1,4,3,11,1.986301,0,0,0.0
18,1,4,3,11,0.191781,0,0,0.0
18,1,4,3,12,0.917808,0,0,0.0
18,1,4,3,12,1.243836,0,0,0.0
18,1,4,3,12,0.134247,0,0,0.0
18,1,4,3,13,0.446575,0,0,0.0
18,1,4,3,14,0.928767,0,0,0.0
18,1,4,3,15,0.213699,0,0,0.0
18,1,4,3,16,0.452055,0,0,0.0
18,1,4,3,16,0.249315,0,0,0.0
18,1,4,3,20,1.0,0,0,0.0
18,1,4,4,1,0.520548,0,0,0.0
18,1,4,4,1,0.517808,0,0,0.0
18,1,4,4,4,0.087671,0,0,0.0
18,1,4,4,4,0.252055,0,0,0.0
18,1,4,4,6,0.758904,0,0,0.0
18,1,4,4,6,0.452055,0,0,0.0
18,1,4,4,9,0.739726,0,0,0.0
18,1,4,4,10,0.789041,0,0,0.0
18,1,4,4,11,0.046575,0,0,0.0
18,1,4,4,12,0.50137,0,0,0.0
18,1,4,5,4,0.717808,0,0,0.0
18,1,4,5,9,0.50137,0,0,0.0
18,1,4,5,11,0.942466,0,0,0.0
18,1,4,5,12,0.331507,0,0,0.0
18,1,4,5,13,0.835616,0,0,0.0
18,1,4,5,16,0.473973,0,0,0.0
18,1,4,6,3,0.427397,0,0,0.0
18,1,4,6,7,0.263014,0,0,0.0
18,1,4,6,9,0.49589,0,0,0.0
18,1,4,6,9,0.284932,0,0,0.0
18,1,4,6,10,0.421918,0,0,0.0
18,1,4,6,13,0.493151,0,0,0.0
18,1,4,6,13,0.230137,0,0,0.0
18,1,4,7,11,0.605479,0,0,0.0
18,1,5,2,8,1.0,0,0,0.0
18,1,5,2,8,0.008219,0,0,0.0
18,1,5,2,9,1.041096,0,0,0.0
18,1,5,2,11,0.49589,0,0,0.0
18,1,5,2,11,0.060274,0,0,0.0
18,1,5,2,16,0.956164,0,0,0.0
18,1,5,3,5,0.40274,0,0,0.0
18,1,5,3,12,0.838356,0,0,0.0
18,1,5,3,12,1.0,0,0,0.0
18,1,6,1,3,1.0,0,0,0.0
18,1,6,1,5,0.682192,0,0,0.0
18,1,6,1,5,0.323288,0,0,0.0
18,1,6,1,16,0.945205,0,0,0.0
18,1,6,1,24,1.967123,0,0,0.0
18,1,6,2,7,0.391781,0,0,0.0
18,1,6,2,8,0.465753,0,0,0.0
18,1,6,2,10,0.49589,0,0,0.0
18,1,6,2,10,0.50411,0,0,0.0
18,1,6,2,13,0.268493,0,0,0.0
18,1,6,2,14,1.616438,0,0,0.0
18,1,6,2,16,0.671233,0,0,0.0
18,1,6,3,5,0.879452,0,0,0.0
18,1,6,3,9,1.0,0,0,0.0
18,1,6,3,9,0.509589,0,0,0.0
18,1,6,6,8,0.676712,0,0,0.0
18,1,7,3,3,0.378082,0,0,0.0
18,1,7,3,3,0.454795,0,0,0.0
18,1,7,3,3,0.147945,0,0,0.0
18,1,7,3,5,0.846575,0,0,0.0
19,0,1,2,5,0.920548,0,0,0.0
19,0,1,2,5,0.084932,0,0,0.0
19,0,1,2,7,0.169863,0,0,0.0
19,0,1,3,10,0.246575,0,0,0.0
19,0,1,3,15,0.443836,0,0,0.0
19,0,2,1,12,1.0,0,0,0.0
19,0,2,2,8,0.005479,0,0,0.0
19,0,2,3,17,0.432877,0,0,0.0
19,0,2,3,17,0.99726,0,0,0.0
19,0,2,4,15,0.19726,0,0,0.0
19,0,3,1,7,0.378082,0,0,0.0
19,0,3,1,8,0.931507,0,0,0.0
19,0,3,1,18,1.00274,0,0,0.0
19,0,3,2,13,1.424658,0,0,0.0
19,0,3,2,13,0.980822,0,0,0.0
19,0,3,2,18,0.413699,0,0,0.0
19,0,3,3,0,0.394521,0,0,0.0
19,0,3,3,0,0.484932,0,0,0.0
19,0,3,3,3,0.4,0,0,0.0
19,0,3,3,12,0.50137,0,0,0.0
19,0,3,3,13,0.246575,0,0,0.0
19,0,3,3,17,0.928767,0,0,0.0
19,0,3,3,46,0.821918,0,0,0.0
19,0,3,3,46,0.150685,0,0,0.0
19,0,3,4,2,0.942466,0,0,0.0
19,0,3,5,14,2.082192,0,0,0.0
19,0,4,1,11,0.082192,0,0,0.0
19,0,4,1,13,0.928767,0,0,0.0
19,0,4,1,16,1.0,0,0,0.0
19,0,4,1,18,1.0,0,0,0.0
19,0,4,1,19,0.49589,0,0,0.0
19,0,4,1,20,0.424658,0,0,0.0
19,0,4,2,7,0.923288,0,0,0.0
19,0,4,2,10,0.109589,0,0,0.0
19,0,4,2,11,0.378082,0,0,0.0
19,0,4,2,11,0.558904,0,0,0.0
19,0,4,2,12,1.19726,0,0,0.0
19,0,4,2,16,0.452055,0,0,0.0
19,0,4,2,17,1.0,0,0,0.0
19,0,4,2,22,0.49863,0,0,0.0
19,0,4,3,3,0.463014,0,0,0.0
19,0,4,3,3,0.052055,0,0,0.0
19,0,4,3,7,0.430137,0,0,0.0
19,0,4,3,11,0.610959,0,0,0.0
19,0,4,3,12,0.657534,0,0,0.0
19,0,4,3,15,0.991781,0,0,0.0
19,0,4,3,16,0.972603,0,0,0.0
19,0,4,4,9,0.490411,0,0,0.0
19,0,4,4,10,0.542466,0,0,0.0
19,0,4,5,7,0.408219,0,0,0.0
19,0,4,5,13,0.306849,0,0,0.0
19,0,4,5,16,0.046575,0,0,0.0
19,0,5,3,11,0.490411,0,0,0.0
19,0,5,3,15,0.49863,0,0,0.0
19,0,5,3,15,0.50137,0,0,0.0
19,0,5,4,14,0.252055,0,0,0.0
19,0,6,3,11,0.150685,0,0,0.0
19,0,6,3,14,0.487671,0,0,0.0
19,0,6,3,17,0.49863,0,0,0.0
19,0,6,4,14,0.49863,0,0,0.0
19,0,6,5,3,1.0,0,0,0.0
19,1,1,1,3,0.29589,0,0,0.0
19,1,1,1,3,0.227397,0,0,0.0
19,1,1,1,6,0.49589,0,0,0.0
19,1,1,1,7,0.317808,0,0,0.0
19,1,1,1,8,0.060274,1,12500,16.590901549590203
19,1,1,1,8,0.194521,0,0,0.0
19,1,1,1,12,0.224658,0,0,0.0
19,1,1,1,16,0.917808,0,0,0.0
19,1,1,2,5,0.419178,0,0,0.0
19,1,1,2,6,0.331507,0,0,0.0
19,1,1,2,8,0.117808,0,0,0.0
19,1,1,2,8,0.747945,0,0,0.0
19,1,1,2,8,0.394521,0,0,0.0
19,1,1,2,10,1.0,0,0,0.0
19,1,1,2,12,0.216438,0,0,0.0
19,1,1,2,12,0.550685,0,0,0.0
19,1,1,2,13,1.049315,0,0,0.0
19,1,1,3,4,0.19726,0,0,0.0
19,1,1,3,4,0.684932,0,0,0.0
19,1,1,3,4,0.252055,0,0,0.0
19,1,1,3,5,0.594521,0,0,0.0
19,1,1,3,5,0.49589,0,0,0.0
19,1,1,3,6,0.753425,0,0,0.0
19,1,1,3,6,0.063014,0,0,0.0
19,1,1,3,9,0.775342,0,0,0.0
19,1,1,3,10,0.879452,0,0,0.0
19,1,1,3,13,0.380822,0,0,0.0
19,1,1,3,13,0.268493,0,0,0.0
19,1,1,3,15,0.49863,0,0,0.0
19,1,1,3,15,0.438356,0,0,0.0
19,1,1,3,17,0.936986,0,0,0.0
19,1,1,4,0,0.317808,0,0,0.0
19,1,1,4,2,0.235616,0,0,0.0
19,1,1,4,4,1.065753,0,0,0.0
19,1,1,4,4,0.213699,0,0,0.0
19,1,1,4,8,0.413699,0,0,0.0
19,1,1,4,16,0.178082,0,0,0.0
19,1,1,5,6,0.383562,0,0,0.0
19,1,1,5,11,0.153425,0,0,0.0
19,1,1,5,14,0.49863,0,0,0.0
19,1,1,5,14,0.572603,0,0,0.0
19,1,2,1,6,0.460274,0,0,0.0
19,1,2,1,7,1.0,0,0,0.0
19,1,2,1,7,0.608219,0,0,0.0
19,1,2,1,8,1.0,0,0,0.0
19,1,2,1,9,0.49863,0,0,0.0
19,1,2,1,9,0.99726,0,0,0.0
19,1,2,1,10,1.054795,0,0,0.0
19,1,2,1,10,0.49589,0,0,0.0
19,1,2,1,10,0.558904,0,0,0.0
19,1,2,1,11,0.427397,0,0,0.0
19,1,2,1,12,0.386301,0,0,0.0
19,1,2,1,12,0.50411,0,0,0.0
19,1,2,1,15,0.252055,0,0,0.0
19,1,2,1,16,1.021918,0,0,0.0
19,1,2,1,21,1.0,0,0,0.0
19,1,2,1,39,0.939726,0,0,0.0
19,1,2,2,4,0.980822,0,0,0.0
19,1,2,2,4,0.49589,0,0,0.0
19,1,2,2,4,0.50411,0,0,0.0
19,1,2,2,7,0.279452,0,0,0.0
19,1,2,2,7,0.906849,0,0,0.0
19,1,2,2,8,0.060274,0,0,0.0
19,1,2,2,10,1.975342,0,0,0.0
19,1,2,2,10,0.123288,0,0,0.0
19,1,2,2,11,0.690411,0,0,0.0
19,1,2,2,12,2.0,0,0,0.0
19,1,2,2,14,0.649315,0,0,0.0
19,1,2,2,16,0.317808,0,0,0.0
19,1,2,3,0,0.276712,0,0,0.0
19,1,2,3,3,0.230137,0,0,0.0
19,1,2,3,4,0.956164,0,0,0.0
19,1,2,3,5,1.0,0,0,0.0
19,1,2,3,6,1.079452,0,0,0.0
19,1,2,3,7,0.953425,0,0,0.0
19,1,2,3,7,0.539726,0,0,0.0
19,1,2,3,7,0.024658,0,0,0.0
19,1,2,3,8,1.0,0,0,0.0
19,1,2,3,8,0.391781,0,0,0.0
19,1,2,3,9,1.0,0,0,0.0
19,1,2,3,9,0.493151,0,0,0.0
19,1,2,3,9,0.131507,0,0,0.0
19,1,2,3,10,1.287671,0,0,0.0
19,1,2,3,10,0.109589,0,0,0.0
19,1,2,3,10,1.0,0,0,0.0
19,1,2,3,12,0.50411,0,0,0.0
19,1,2,3,13,0.246575,0,0,0.0
19,1,2,3,17,1.0,0,0,0.0
19,1,2,4,1,0.419178,0,0,0.0
19,1,2,4,1,0.136986,0,0,0.0
19,1,2,4,2,0.931507,0,0,0.0
19,1,2,4,4,0.523288,0,0,0.0
19,1,2,4,5,0.024658,0,0,0.0
19,1,2,4,7,0.556164,0,0,0.0
19,1,2,4,8,0.783562,0,0,0.0
19,1,2,4,10,0.835616,0,0,0.0
19,1,2,4,10,1.0,0,0,0.0
19,1,2,4,12,0.273973,0,0,0.0
19,1,2,4,16,0.49863,0,0,0.0
19,1,2,4,20,0.468493,0,0,0.0
19,1,2,5,5,0.468493,0,0,0.0
19,1,2,5,10,0.252055,0,0,0.0
19,1,2,5,11,0.747945,0,0,0.0
19,1,2,5,12,0.227397,0,0,0.0
19,1,2,5,13,0.115068,0,0,0.0
19,1,2,5,14,0.09863,0,0,0.0
19,1,2,7,7,0.572603,0,0,0.0
19,1,3,1,1,0.49863,0,0,0.0
19,1,3,1,4,0.605479,0,0,0.0
19,1,3,1,4,0.50411,0,0,0.0
19,1,3,1,4,0.591781,0,0,0.0
19,1,3,1,6,1.0,0,0,0.0
19,1,3,1,7,0.747945,0,0,0.0
19,1,3,1,9,0.668493,0,0,0.0
19,1,3,1,10,1.0,0,0,0.0
19,1,3,1,12,0.380822,0,0,0.0
19,1,3,1,13,1.076712,0,0,0.0
19,1,3,1,13,0.936986,0,0,0.0
19,1,3,1,14,0.528767,0,0,0.0
19,1,3,1,15,0.934247,0,0,0.0
19,1,3,1,17,0.394521,0,0,0.0
19,1,3,1,19,0.750685,0,0,0.0
19,1,3,1,23,0.936986,0,0,0.0
19,1,3,2,1,0.465753,0,0,0.0
19,1,3,2,6,0.109589,0,0,0.0
19,1,3,2,6,0.128767,0,0,0.0
19,1,3,2,8,0.909589,0,0,0.0
19,1,3,2,8,0.150685,0,0,0.0
19,1,3,2,10,1.372603,0,0,0.0
19,1,3,2,10,0.50411,0,0,0.0
19,1,3,2,10,1.0,0,0,0.0
19,1,3,2,11,1.210959,0,0,0.0
19,1,3,2,12,1.0,0,0,0.0
19,1,3,2,12,0.221918,0,0,0.0
19,1,3,2,14,1.8,0,0,0.0
19,1,3,2,18,0.945205,0,0,0.0
19,1,3,3,0,0.268493,0,0,0.0
19,1,3,3,1,0.254795,0,0,0.0
19,1,3,3,3,0.813699,0,0,0.0
19,1,3,3,3,0.671233,0,0,0.0
19,1,3,3,3,0.520548,0,0,0.0
19,1,3,3,3,0.161644,0,0,0.0
19,1,3,3,4,0.824658,0,0,0.0
19,1,3,3,4,1.172603,0,0,0.0
19,1,3,3,6,0.493151,1,13961,2.027776482253914
19,1,3,3,6,1.0,0,0,0.0
19,1,3,3,6,0.824658,0,0,0.0
19,1,3,3,7,2.035616,0,0,0.0
19,1,3,3,7,0.750685,0,0,0.0
19,1,3,3,7,0.457534,0,0,0.0
19,1,3,3,8,1.665753,0,0,0.0
19,1,3,3,9,1.736986,0,0,0.0
19,1,3,3,9,0.038356,0,0,0.0
19,1,3,3,10,0.99726,0,0,0.0
19,1,3,3,10,1.764384,0,0,0.0
19,1,3,3,12,1.054795,0,0,0.0
19,1,3,3,12,0.167123,0,0,0.0
19,1,3,3,15,0.942466,0,0,0.0
19,1,3,3,16,0.50137,0,0,0.0
19,1,3,3,18,0.59726,0,0,0.0
19,1,3,4,0,0.452055,0,0,0.0
19,1,3,4,2,0.819178,0,0,0.0
19,1,3,4,2,0.443836,0,0,0.0
19,1,3,4,5,0.139726,0,0,0.0
19,1,3,4,17,0.150685,0,0,0.0
19,1,3,5,2,0.238356,0,0,0.0
19,1,3,5,9,0.476712,0,0,0.0
19,1,3,5,11,0.030137,0,0,0.0
19,1,3,5,12,0.561644,0,0,0.0
19,1,3,5,14,0.972603,0,0,0.0
19,1,3,5,14,0.008219,0,0,0.0
19,1,3,5,16,0.235616,0,0,0.0
19,1,3,6,6,0.449315,0,0,0.0
19,1,3,6,7,1.0,0,0,0.0
19,1,3,6,8,0.50137,0,0,0.0
19,1,3,6,12,0.178082,0,0,0.0
19,1,3,6,13,0.476712,0,0,0.0
19,1,3,7,9,0.59726,0,0,0.0
19,1,4,1,2,0.263014,0,0,0.0
19,1,4,1,3,0.578082,0,0,0.0
19,1,4,1,3,0.449315,0,0,0.0
19,1,4,1,3,1.0,0,0,0.0
19,1,4,1,3,0.027397,0,0,0.0
19,1,4,1,4,0.580822,0,0,0.0
19,1,4,1,4,0.589041,0,0,0.0
19,1,4,1,4,1.610959,0,0,0.0
19,1,4,1,4,0.50411,0,0,0.0
19,1,4,1,5,1.306849,0,0,0.0
19,1,4,1,6,1.679452,0,0,0.0
19,1,4,1,7,0.575342,0,0,0.0
19,1,4,1,7,0.471233,0,0,0.0
19,1,4,1,7,2.49589,0,0,0.0
19,1,4,1,7,0.054795,0,0,0.0
19,1,4,1,8,2.139726,0,0,0.0
19,1,4,1,8,0.808219,0,0,0.0
19,1,4,1,9,1.410959,0,0,0.0
19,1,4,1,9,1.243836,0,0,0.0
19,1,4,1,10,3.0,0,0,0.0
19,1,4,1,10,1.0,0,0,0.0
19,1,4,1,12,1.942466,0,0,0.0
19,1,4,1,12,1.09589,0,0,0.0
19,1,4,1,12,0.460274,0,0,0.0
19,1,4,1,13,0.2,0,0,0.0
19,1,4,1,13,0.991781,0,0,0.0
19,1,4,1,14,0.969863,0,0,0.0
19,1,4,1,14,0.99726,0,0,0.0
19,1,4,1,15,2.252055,0,0,0.0
19,1,4,1,15,0.473973,0,0,0.0
19,1,4,1,16,1.405479,0,0,0.0
19,1,4,1,18,2.0,0,0,0.0
19,1,4,1,19,0.49863,0,0,0.0
19,1,4,1,20,0.547945,0,0,0.0
19,1,4,1,29,0.550685,0,0,0.0
19,1,4,1,40,0.473973,0,0,0.0
19,1,4,1,45,1.0,0,0,0.0
19,1,4,2,1,0.964384,0,0,0.0
19,1,4,2,2,0.49589,0,0,0.0
19,1,4,2,5,0.413699,0,0,0.0
19,1,4,2,7,1.671233,0,0,0.0
19,1,4,2,7,0.928767,0,0,0.0
19,1,4,2,8,1.449315,0,0,0.0
19,1,4,2,9,2.065753,0,0,0.0
19,1,4,2,9,0.246575,0,0,0.0
19,1,4,2,9,0.950685,0,0,0.0
19,1,4,2,9,0.290411,0,0,0.0
19,1,4,2,10,4.745205,0,0,0.0
19,1,4,2,10,1.024658,0,0,0.0
19,1,4,2,10,0.4,0,0,0.0
19,1,4,2,11,2.663014,0,0,0.0
19,1,4,2,11,0.523288,0,0,0.0
19,1,4,2,11,0.780822,0,0,0.0
19,1,4,2,12,3.213699,0,0,0.0
19,1,4,2,12,1.008219,0,0,0.0
19,1,4,2,12,0.649315,0,0,0.0
19,1,4,2,13,3.405479,0,0,0.0
19,1,4,2,13,2.608219,0,0,0.0
19,1,4,2,13,0.4,0,0,0.0
19,1,4,2,14,1.832877,0,0,0.0
19,1,4,2,14,2.410959,0,0,0.0
19,1,4,2,14,0.50411,0,0,0.0
19,1,4,2,15,1.750685,0,0,0.0
19,1,4,2,15,0.191781,0,0,0.0
19,1,4,2,15,1.0,0,0,0.0
19,1,4,2,16,0.131507,0,0,0.0
19,1,4,2,16,1.413699,0,0,0.0
19,1,4,2,16,0.567123,0,0,0.0
19,1,4,2,16,0.084932,0,0,0.0
19,1,4,2,17,2.189041,0,0,0.0
19,1,4,2,17,0.339726,0,0,0.0
19,1,4,2,18,0.934247,0,0,0.0
19,1,4,2,18,0.019178,0,0,0.0
19,1,4,2,20,0.750685,0,0,0.0
19,1,4,2,20,0.638356,0,0,0.0
19,1,4,3,0,0.446575,0,0,0.0
19,1,4,3,2,0.841096,0,0,0.0
19,1,4,3,2,1.978082,0,0,0.0
19,1,4,3,2,0.106849,0,0,0.0
19,1,4,3,3,1.257534,1,5321,0.7952071276005261
19,1,4,3,4,0.539726,0,0,0.0
19,1,4,3,4,0.635616,0,0,0.0
19,1,4,3,4,0.79726,0,0,0.0
19,1,4,3,5,0.964384,0,0,0.0
19,1,4,3,5,0.734247,0,0,0.0
19,1,4,3,5,0.2,0,0,0.0
19,1,4,3,5,0.052055,0,0,0.0
19,1,4,3,6,1.578082,0,0,0.0
19,1,4,3,6,0.821918,0,0,0.0
19,1,4,3,6,1.605479,0,0,0.0
19,1,4,3,6,0.490411,0,0,0.0
19,1,4,3,7,2.558904,0,0,0.0
19,1,4,3,7,2.372603,0,0,0.0
19,1,4,3,7,0.383562,0,0,0.0
19,1,4,3,8,2.950685,0,0,0.0
19,1,4,3,8,0.969863,0,0,0.0
19,1,4,3,8,2.624658,0,0,0.0
19,1,4,3,8,0.150685,0,0,0.0
19,1,4,3,9,2.6,0,0,0.0
19,1,4,3,9,1.717808,0,0,0.0
19,1,4,3,9,0.6,0,0,0.0
19,1,4,3,10,3.405479,0,0,0.0
19,1,4,3,10,1.945205,0,0,0.0
19,1,4,3,10,0.630137,0,0,0.0
19,1,4,3,11,0.271233,0,0,0.0
19,1,4,3,11,1.556164,0,0,0.0
19,1,4,3,11,0.50137,0,0,0.0
19,1,4,3,12,0.556164,0,0,0.0
19,1,4,3,12,0.942466,0,0,0.0
19,1,4,3,12,3.482192,0,0,0.0
19,1,4,3,13,0.99726,0,0,0.0
19,1,4,3,13,0.339726,0,0,0.0
19,1,4,3,14,3.473973,0,0,0.0
19,1,4,3,15,1.249315,0,0,0.0
19,1,4,3,15,1.473973,0,0,0.0
19,1,4,3,16,1.339726,0,0,0.0
19,1,4,3,16,0.558904,0,0,0.0
19,1,4,3,17,0.49589,0,0,0.0
19,1,4,3,17,0.50411,0,0,0.0
19,1,4,3,17,0.578082,0,0,0.0
19,1,4,3,18,0.964384,0,0,0.0
19,1,4,3,19,0.413699,0,0,0.0
19,1,4,3,19,0.49589,0,0,0.0
19,1,4,3,21,0.49589,0,0,0.0
